id;period;day;month;year;weekday
13223;EM HORA INCERTA;20;8;2016;saturday
13224;EM HORA INCERTA;20;9;2014;saturday
13225;EM HORA INCERTA;20;10;2012;saturday
13226;EM HORA INCERTA;20;10;2018;saturday
13227;EM HORA INCERTA;20;11;2010;saturday
13228;EM HORA INCERTA;20;12;2014;saturday
13229;EM HORA INCERTA;21;1;2012;saturday
13230;EM HORA INCERTA;21;1;2017;saturday
13231;EM HORA INCERTA;21;2;2015;saturday
13232;EM HORA INCERTA;21;3;2015;saturday
13233;EM HORA INCERTA;21;4;2012;saturday
13234;EM HORA INCERTA;21;4;2018;saturday
13235;EM HORA INCERTA;21;5;2011;saturday
13236;EM HORA INCERTA;21;5;2016;saturday
13237;EM HORA INCERTA;21;6;2014;saturday
13238;EM HORA INCERTA;21;7;2012;saturday
13239;EM HORA INCERTA;21;7;2018;saturday
13240;EM HORA INCERTA;21;9;2013;saturday
13241;EM HORA INCERTA;21;10;2017;saturday
13242;EM HORA INCERTA;21;11;2015;saturday
13243;EM HORA INCERTA;21;12;2013;saturday
13244;EM HORA INCERTA;22;1;2011;saturday
13245;EM HORA INCERTA;22;2;2014;saturday
13246;EM HORA INCERTA;22;3;2014;saturday
13247;EM HORA INCERTA;22;4;2017;saturday
13248;EM HORA INCERTA;22;6;2013;saturday
13249;EM HORA INCERTA;22;6;2019;saturday
13250;EM HORA INCERTA;22;7;2017;saturday
13251;EM HORA INCERTA;22;8;2015;saturday
13252;EM HORA INCERTA;22;9;2012;saturday
13253;EM HORA INCERTA;22;9;2018;saturday
13254;EM HORA INCERTA;22;10;2011;saturday
13255;EM HORA INCERTA;22;10;2016;saturday
13256;EM HORA INCERTA;22;11;2014;saturday
13257;EM HORA INCERTA;22;12;2012;saturday
13258;EM HORA INCERTA;22;12;2018;saturday
13259;EM HORA INCERTA;23;1;2016;saturday
13260;EM HORA INCERTA;23;2;2013;saturday
13261;EM HORA INCERTA;23;2;2019;saturday
13262;EM HORA INCERTA;23;3;2013;saturday
13263;EM HORA INCERTA;23;3;2019;saturday
13264;EM HORA INCERTA;23;4;1988;saturday
13265;EM HORA INCERTA;23;4;2011;saturday
13266;EM HORA INCERTA;23;4;2016;saturday
13267;EM HORA INCERTA;23;5;2015;saturday
13268;EM HORA INCERTA;23;6;1962;saturday
13269;EM HORA INCERTA;23;6;2001;saturday
13270;EM HORA INCERTA;23;6;2012;saturday
13271;EM HORA INCERTA;23;6;2018;saturday
13272;EM HORA INCERTA;23;7;2011;saturday
13273;EM HORA INCERTA;23;7;2016;saturday
13274;EM HORA INCERTA;23;8;2014;saturday
13275;EM HORA INCERTA;23;9;1961;saturday
13276;EM HORA INCERTA;23;9;2017;saturday
13277;EM HORA INCERTA;23;11;2013;saturday
13278;EM HORA INCERTA;23;12;2017;saturday
13279;EM HORA INCERTA;24;1;2015;saturday
13280;EM HORA INCERTA;24;2;1990;saturday
13281;EM HORA INCERTA;24;2;2018;saturday
13282;EM HORA INCERTA;24;3;2012;saturday
28585;;;;1950;
13283;EM HORA INCERTA;24;3;2018;saturday
13284;EM HORA INCERTA;24;5;2014;saturday
13285;EM HORA INCERTA;24;6;2017;saturday
13286;EM HORA INCERTA;24;8;2013;saturday
13287;EM HORA INCERTA;24;9;2011;saturday
13288;EM HORA INCERTA;24;9;2016;saturday
13289;EM HORA INCERTA;24;10;2015;saturday
13290;EM HORA INCERTA;24;11;2012;saturday
13291;EM HORA INCERTA;24;11;2018;saturday
13292;EM HORA INCERTA;24;12;2011;saturday
13293;EM HORA INCERTA;24;12;2016;saturday
13294;EM HORA INCERTA;25;1;2014;saturday
13295;EM HORA INCERTA;25;2;2006;saturday
13296;EM HORA INCERTA;25;2;2012;saturday
13297;EM HORA INCERTA;25;2;2017;saturday
13298;EM HORA INCERTA;25;3;2017;saturday
13299;EM HORA INCERTA;25;4;2015;saturday
13300;EM HORA INCERTA;25;5;2013;saturday
13301;EM HORA INCERTA;25;5;2019;saturday
13302;EM HORA INCERTA;25;6;2011;saturday
13303;EM HORA INCERTA;25;6;2016;saturday
13304;EM HORA INCERTA;25;7;2015;saturday
13305;EM HORA INCERTA;25;8;2012;saturday
13306;EM HORA INCERTA;25;8;2018;saturday
13307;EM HORA INCERTA;25;10;2014;saturday
13308;EM HORA INCERTA;25;11;2017;saturday
13309;EM HORA INCERTA;25;12;2010;saturday
13310;EM HORA INCERTA;26;1;2013;saturday
13311;EM HORA INCERTA;26;1;2019;saturday
13312;EM HORA INCERTA;26;2;2011;saturday
13313;EM HORA INCERTA;26;3;2011;saturday
13314;EM HORA INCERTA;26;3;2016;saturday
13315;EM HORA INCERTA;26;4;2014;saturday
13316;EM HORA INCERTA;26;5;2012;saturday
13317;EM HORA INCERTA;26;5;2018;saturday
13318;EM HORA INCERTA;26;7;2014;saturday
13319;EM HORA INCERTA;26;8;2006;saturday
13320;EM HORA INCERTA;26;8;2017;saturday
13321;EM HORA INCERTA;26;9;2015;saturday
13322;EM HORA INCERTA;26;10;2013;saturday
13323;EM HORA INCERTA;26;11;2011;saturday
13324;EM HORA INCERTA;26;11;2016;saturday
13325;EM HORA INCERTA;26;12;2015;saturday
13326;EM HORA INCERTA;27;1;2018;saturday
13327;EM HORA INCERTA;27;2;2016;saturday
13328;EM HORA INCERTA;27;4;2013;saturday
13329;EM HORA INCERTA;27;4;2019;saturday
13330;EM HORA INCERTA;27;5;2017;saturday
13331;EM HORA INCERTA;27;6;1992;saturday
13332;EM HORA INCERTA;27;6;2015;saturday
13333;EM HORA INCERTA;27;7;2013;saturday
13334;EM HORA INCERTA;27;7;2019;saturday
13335;EM HORA INCERTA;27;8;2011;saturday
13336;EM HORA INCERTA;27;8;2016;saturday
13337;EM HORA INCERTA;27;9;2014;saturday
13338;EM HORA INCERTA;27;10;2012;saturday
13339;EM HORA INCERTA;27;10;2018;saturday
13340;EM HORA INCERTA;27;12;2014;saturday
13341;EM HORA INCERTA;28;1;2012;saturday
13342;EM HORA INCERTA;28;1;2017;saturday
13343;EM HORA INCERTA;28;2;2015;saturday
13344;EM HORA INCERTA;28;3;2009;saturday
13345;EM HORA INCERTA;28;3;2015;saturday
13346;EM HORA INCERTA;28;4;2012;saturday
13347;EM HORA INCERTA;28;4;2018;saturday
13348;EM HORA INCERTA;28;5;2011;saturday
13349;EM HORA INCERTA;28;5;2016;saturday
13350;EM HORA INCERTA;28;6;2014;saturday
13351;EM HORA INCERTA;28;7;2012;saturday
13352;EM HORA INCERTA;28;7;2018;saturday
13353;EM HORA INCERTA;28;9;2013;saturday
13354;EM HORA INCERTA;28;10;2017;saturday
13355;EM HORA INCERTA;28;11;2015;saturday
13356;EM HORA INCERTA;28;12;2013;saturday
13357;EM HORA INCERTA;29;1;2011;saturday
13358;EM HORA INCERTA;29;3;2014;saturday
13359;EM HORA INCERTA;29;4;2017;saturday
13360;EM HORA INCERTA;29;6;2013;saturday
13361;EM HORA INCERTA;29;6;2019;saturday
13362;EM HORA INCERTA;29;7;2017;saturday
13363;EM HORA INCERTA;29;8;2015;saturday
13364;EM HORA INCERTA;29;9;2012;saturday
13365;EM HORA INCERTA;29;9;2018;saturday
13366;EM HORA INCERTA;29;10;2011;saturday
13367;EM HORA INCERTA;29;10;2016;saturday
13368;EM HORA INCERTA;29;11;2014;saturday
13369;EM HORA INCERTA;29;12;2012;saturday
13370;EM HORA INCERTA;29;12;2018;saturday
13371;EM HORA INCERTA;30;1;2016;saturday
13372;EM HORA INCERTA;30;3;2013;saturday
13373;EM HORA INCERTA;30;3;2019;saturday
13374;EM HORA INCERTA;30;4;2011;saturday
13375;EM HORA INCERTA;30;4;2016;saturday
13376;EM HORA INCERTA;30;5;2015;saturday
13377;EM HORA INCERTA;30;6;2012;saturday
13378;EM HORA INCERTA;30;6;2018;saturday
13379;EM HORA INCERTA;30;7;2011;saturday
13380;EM HORA INCERTA;30;7;2016;saturday
13381;EM HORA INCERTA;30;8;1028;saturday
13382;EM HORA INCERTA;30;8;2014;saturday
13383;EM HORA INCERTA;30;9;2017;saturday
13384;EM HORA INCERTA;30;10;2010;saturday
13385;EM HORA INCERTA;30;11;2013;saturday
13386;EM HORA INCERTA;30;12;2017;saturday
13387;EM HORA INCERTA;31;1;2015;saturday
13388;EM HORA INCERTA;31;3;2012;saturday
13389;EM HORA INCERTA;31;3;2018;saturday
28586;;;;1999;
13390;EM HORA INCERTA;31;5;2014;saturday
13391;EM HORA INCERTA;31;8;2013;saturday
13392;EM HORA INCERTA;31;10;2015;saturday
13393;EM HORA INCERTA;31;12;2011;saturday
13394;EM HORA INCERTA;31;12;2016;saturday
13395;EM HORA INCERTA;1;1;2006;sunday
13396;EM HORA INCERTA;1;1;2012;sunday
13397;EM HORA INCERTA;1;1;2017;sunday
13398;EM HORA INCERTA;1;2;2015;sunday
13399;EM HORA INCERTA;1;3;1992;sunday
13400;EM HORA INCERTA;1;3;1998;sunday
13401;EM HORA INCERTA;1;3;2015;sunday
13402;EM HORA INCERTA;1;4;2012;sunday
13403;EM HORA INCERTA;1;4;2018;sunday
13404;EM HORA INCERTA;1;5;2011;sunday
13405;EM HORA INCERTA;1;5;2016;sunday
13406;EM HORA INCERTA;1;6;2008;sunday
13407;EM HORA INCERTA;1;6;2014;sunday
13408;EM HORA INCERTA;1;7;2012;sunday
13409;EM HORA INCERTA;1;7;2018;sunday
13410;EM HORA INCERTA;1;8;2010;sunday
13411;EM HORA INCERTA;1;9;2013;sunday
13412;EM HORA INCERTA;1;10;2006;sunday
13413;EM HORA INCERTA;1;10;2017;sunday
13414;EM HORA INCERTA;1;11;2015;sunday
13415;EM HORA INCERTA;1;12;2013;sunday
13416;EM HORA INCERTA;2;1;2011;sunday
13417;EM HORA INCERTA;2;2;2014;sunday
13418;EM HORA INCERTA;2;4;2017;sunday
13419;EM HORA INCERTA;2;6;2013;sunday
13420;EM HORA INCERTA;2;6;2019;sunday
13421;EM HORA INCERTA;2;7;2017;sunday
13422;EM HORA INCERTA;2;8;2015;sunday
13423;EM HORA INCERTA;2;9;2012;sunday
13424;EM HORA INCERTA;2;9;2018;sunday
13425;EM HORA INCERTA;2;10;2011;sunday
13426;EM HORA INCERTA;2;10;2016;sunday
13427;EM HORA INCERTA;2;11;2014;sunday
13428;EM HORA INCERTA;2;12;2012;sunday
13429;EM HORA INCERTA;2;12;2018;sunday
13430;EM HORA INCERTA;3;1;1999;sunday
13431;EM HORA INCERTA;3;1;2016;sunday
13432;EM HORA INCERTA;3;2;2013;sunday
13433;EM HORA INCERTA;3;2;2019;sunday
13434;EM HORA INCERTA;3;3;1996;sunday
13435;EM HORA INCERTA;3;3;2013;sunday
13436;EM HORA INCERTA;3;3;2019;sunday
13437;EM HORA INCERTA;3;4;2011;sunday
13438;EM HORA INCERTA;3;4;2016;sunday
13439;EM HORA INCERTA;3;5;2015;sunday
13440;EM HORA INCERTA;3;6;2012;sunday
13441;EM HORA INCERTA;3;6;2018;sunday
13442;EM HORA INCERTA;3;7;2011;sunday
13443;EM HORA INCERTA;3;7;2016;sunday
13444;EM HORA INCERTA;3;8;2014;sunday
13445;EM HORA INCERTA;3;9;2017;sunday
13446;EM HORA INCERTA;3;10;2010;sunday
13447;EM HORA INCERTA;3;11;2013;sunday
13448;EM HORA INCERTA;3;12;2017;sunday
13449;EM HORA INCERTA;4;1;2015;sunday
13450;EM HORA INCERTA;4;2;2018;sunday
13451;EM HORA INCERTA;4;3;2012;sunday
13452;EM HORA INCERTA;4;3;2018;sunday
13453;EM HORA INCERTA;4;5;2014;sunday
13454;EM HORA INCERTA;4;6;2017;sunday
13455;EM HORA INCERTA;4;8;2013;sunday
13456;EM HORA INCERTA;4;9;2011;sunday
13457;EM HORA INCERTA;4;9;2016;sunday
13458;EM HORA INCERTA;4;10;2015;sunday
13459;EM HORA INCERTA;4;11;2012;sunday
13460;EM HORA INCERTA;4;11;2018;sunday
13461;EM HORA INCERTA;4;12;2011;sunday
13462;EM HORA INCERTA;4;12;2016;sunday
13463;EM HORA INCERTA;5;1;2014;sunday
13464;EM HORA INCERTA;5;2;2012;sunday
13465;EM HORA INCERTA;5;2;2017;sunday
13466;EM HORA INCERTA;5;3;2017;sunday
13467;EM HORA INCERTA;5;4;2015;sunday
13468;EM HORA INCERTA;5;5;2013;sunday
13469;EM HORA INCERTA;5;5;2019;sunday
13470;EM HORA INCERTA;5;6;2011;sunday
13471;EM HORA INCERTA;5;6;2016;sunday
13472;EM HORA INCERTA;5;7;2015;sunday
13473;EM HORA INCERTA;5;8;2012;sunday
13474;EM HORA INCERTA;5;8;2018;sunday
13475;EM HORA INCERTA;5;10;2014;sunday
13476;EM HORA INCERTA;5;11;2017;sunday
13477;EM HORA INCERTA;6;1;2013;sunday
13478;EM HORA INCERTA;6;1;2019;sunday
13479;EM HORA INCERTA;6;2;2011;sunday
13480;EM HORA INCERTA;6;3;2011;sunday
13481;EM HORA INCERTA;6;3;2016;sunday
13482;EM HORA INCERTA;6;4;2014;sunday
13483;EM HORA INCERTA;6;5;2012;sunday
13484;EM HORA INCERTA;6;5;2018;sunday
13485;EM HORA INCERTA;6;6;1976;sunday
13486;EM HORA INCERTA;6;7;2014;sunday
13487;EM HORA INCERTA;6;8;2017;sunday
13488;EM HORA INCERTA;6;9;2015;sunday
13489;EM HORA INCERTA;6;10;2013;sunday
13490;EM HORA INCERTA;6;11;2011;sunday
13491;EM HORA INCERTA;6;11;2016;sunday
13492;EM HORA INCERTA;6;12;218;sunday
13493;EM HORA INCERTA;6;12;2015;sunday
13494;EM HORA INCERTA;7;1;2018;sunday
13495;EM HORA INCERTA;7;2;2016;sunday
13496;EM HORA INCERTA;7;4;2013;sunday
13497;EM HORA INCERTA;7;4;2019;sunday
13498;EM HORA INCERTA;7;5;2017;sunday
13499;EM HORA INCERTA;7;6;1998;sunday
13500;EM HORA INCERTA;7;6;2015;sunday
13501;EM HORA INCERTA;7;7;2013;sunday
13502;EM HORA INCERTA;7;7;2019;sunday
13503;EM HORA INCERTA;7;8;2011;sunday
13504;EM HORA INCERTA;7;8;2016;sunday
13505;EM HORA INCERTA;7;9;2014;sunday
13506;EM HORA INCERTA;7;10;2012;sunday
13507;EM HORA INCERTA;7;10;2018;sunday
13508;EM HORA INCERTA;7;11;2010;sunday
28587;;;;1955;
13509;EM HORA INCERTA;7;12;2014;sunday
13510;EM HORA INCERTA;8;1;2012;sunday
13511;EM HORA INCERTA;8;1;2017;sunday
13512;EM HORA INCERTA;8;2;2015;sunday
13513;EM HORA INCERTA;8;3;2015;sunday
13514;EM HORA INCERTA;8;4;2012;sunday
13515;EM HORA INCERTA;8;4;2018;sunday
13516;EM HORA INCERTA;8;5;2011;sunday
13517;EM HORA INCERTA;8;5;2016;sunday
13518;EM HORA INCERTA;8;6;2014;sunday
13519;EM HORA INCERTA;8;7;2012;sunday
13520;EM HORA INCERTA;8;7;2018;sunday
13521;EM HORA INCERTA;8;8;2010;sunday
13522;EM HORA INCERTA;8;9;2013;sunday
13523;EM HORA INCERTA;8;10;2017;sunday
13524;EM HORA INCERTA;8;11;2015;sunday
13525;EM HORA INCERTA;8;12;2013;sunday
13526;EM HORA INCERTA;9;1;2011;sunday
13527;EM HORA INCERTA;9;2;2014;sunday
13528;EM HORA INCERTA;9;4;2017;sunday
13529;EM HORA INCERTA;9;6;2002;sunday
13530;EM HORA INCERTA;9;6;2013;sunday
13531;EM HORA INCERTA;9;6;2019;sunday
13532;EM HORA INCERTA;9;7;2017;sunday
13533;EM HORA INCERTA;9;8;2015;sunday
13534;EM HORA INCERTA;9;9;2012;sunday
13535;EM HORA INCERTA;9;9;2018;sunday
13536;EM HORA INCERTA;9;10;2011;sunday
13537;EM HORA INCERTA;9;10;2016;sunday
13538;EM HORA INCERTA;9;11;2014;sunday
13539;EM HORA INCERTA;9;12;2012;sunday
13540;EM HORA INCERTA;9;12;2018;sunday
13541;EM HORA INCERTA;10;1;2016;sunday
13542;EM HORA INCERTA;10;2;2013;sunday
13543;EM HORA INCERTA;10;2;2019;sunday
13544;EM HORA INCERTA;10;3;2013;sunday
13545;EM HORA INCERTA;10;3;2019;sunday
13546;EM HORA INCERTA;10;4;2011;sunday
13547;EM HORA INCERTA;10;4;2016;sunday
13548;EM HORA INCERTA;10;5;2015;sunday
13549;EM HORA INCERTA;10;6;2012;sunday
13550;EM HORA INCERTA;10;6;2018;sunday
13551;EM HORA INCERTA;10;7;2011;sunday
13552;EM HORA INCERTA;10;7;2016;sunday
13553;EM HORA INCERTA;10;8;2014;sunday
13554;EM HORA INCERTA;10;9;1967;sunday
13555;EM HORA INCERTA;10;9;2017;sunday
13556;EM HORA INCERTA;10;10;2010;sunday
13557;EM HORA INCERTA;10;11;2013;sunday
13558;EM HORA INCERTA;10;12;2017;sunday
13559;EM HORA INCERTA;11;1;2015;sunday
13560;EM HORA INCERTA;11;2;2018;sunday
13561;EM HORA INCERTA;11;3;2012;sunday
13562;EM HORA INCERTA;11;3;2018;sunday
13563;EM HORA INCERTA;11;5;2014;sunday
13564;EM HORA INCERTA;11;6;2017;sunday
13565;EM HORA INCERTA;11;8;2013;sunday
13566;EM HORA INCERTA;11;9;2011;sunday
13567;EM HORA INCERTA;11;9;2016;sunday
13568;EM HORA INCERTA;11;10;2015;sunday
13569;EM HORA INCERTA;11;11;2012;sunday
13570;EM HORA INCERTA;11;11;2018;sunday
13571;EM HORA INCERTA;11;12;2011;sunday
13572;EM HORA INCERTA;11;12;2016;sunday
13573;EM HORA INCERTA;12;1;2014;sunday
13574;EM HORA INCERTA;12;2;2012;sunday
13575;EM HORA INCERTA;12;2;2017;sunday
13576;EM HORA INCERTA;12;3;2017;sunday
13577;EM HORA INCERTA;12;4;2015;sunday
13578;EM HORA INCERTA;12;5;2013;sunday
13579;EM HORA INCERTA;12;5;2019;sunday
13580;EM HORA INCERTA;12;6;2011;sunday
13581;EM HORA INCERTA;12;6;2016;sunday
13582;EM HORA INCERTA;12;7;1992;sunday
13583;EM HORA INCERTA;12;7;2015;sunday
13584;EM HORA INCERTA;12;8;2012;sunday
13585;EM HORA INCERTA;12;8;2018;sunday
13586;EM HORA INCERTA;12;10;2014;sunday
13587;EM HORA INCERTA;12;11;2017;sunday
13588;EM HORA INCERTA;13;1;2013;sunday
13589;EM HORA INCERTA;13;1;2019;sunday
13590;EM HORA INCERTA;13;2;2011;sunday
13591;EM HORA INCERTA;13;3;2011;sunday
13592;EM HORA INCERTA;13;3;2016;sunday
13593;EM HORA INCERTA;13;4;2014;sunday
13594;EM HORA INCERTA;13;5;2012;sunday
13595;EM HORA INCERTA;13;5;2018;sunday
13596;EM HORA INCERTA;13;7;2014;sunday
13597;EM HORA INCERTA;13;8;2017;sunday
13598;EM HORA INCERTA;13;9;2015;sunday
13599;EM HORA INCERTA;13;10;1985;sunday
13600;EM HORA INCERTA;13;10;2013;sunday
13601;EM HORA INCERTA;13;11;2011;sunday
13602;EM HORA INCERTA;13;11;2016;sunday
13603;EM HORA INCERTA;13;12;2015;sunday
13604;EM HORA INCERTA;14;1;2018;sunday
13605;EM HORA INCERTA;14;2;2016;sunday
13606;EM HORA INCERTA;14;4;2013;sunday
13607;EM HORA INCERTA;14;4;2019;sunday
13608;EM HORA INCERTA;14;5;2017;sunday
13609;EM HORA INCERTA;14;6;2015;sunday
13610;EM HORA INCERTA;14;7;2013;sunday
13611;EM HORA INCERTA;14;7;2019;sunday
13612;EM HORA INCERTA;14;8;2011;sunday
13613;EM HORA INCERTA;14;8;2016;sunday
13614;EM HORA INCERTA;14;9;2014;sunday
13615;EM HORA INCERTA;14;10;2012;sunday
13616;EM HORA INCERTA;14;10;2018;sunday
13617;EM HORA INCERTA;14;12;2014;sunday
13618;EM HORA INCERTA;15;1;2012;sunday
13619;EM HORA INCERTA;15;1;2017;sunday
13620;EM HORA INCERTA;15;2;2015;sunday
13621;EM HORA INCERTA;15;3;2015;sunday
13622;EM HORA INCERTA;15;4;2007;sunday
13623;EM HORA INCERTA;15;4;2012;sunday
13624;EM HORA INCERTA;15;4;2018;sunday
13625;EM HORA INCERTA;15;5;2011;sunday
13626;EM HORA INCERTA;15;5;2016;sunday
13627;EM HORA INCERTA;15;6;2014;sunday
13628;EM HORA INCERTA;15;7;2012;sunday
13629;EM HORA INCERTA;15;7;2018;sunday
13630;EM HORA INCERTA;15;8;2010;sunday
13631;EM HORA INCERTA;15;9;2013;sunday
13632;EM HORA INCERTA;15;10;2017;sunday
13633;EM HORA INCERTA;15;11;2015;sunday
13634;EM HORA INCERTA;15;12;2013;sunday
13635;EM HORA INCERTA;16;1;2011;sunday
13636;EM HORA INCERTA;16;2;2014;sunday
13637;EM HORA INCERTA;16;3;2014;sunday
13638;EM HORA INCERTA;16;4;2017;sunday
13639;EM HORA INCERTA;16;6;2013;sunday
13640;EM HORA INCERTA;16;6;2019;sunday
13641;EM HORA INCERTA;16;7;2017;sunday
13642;EM HORA INCERTA;16;8;2015;sunday
13643;EM HORA INCERTA;16;9;2012;sunday
13644;EM HORA INCERTA;16;9;2018;sunday
13645;EM HORA INCERTA;16;10;2011;sunday
13646;EM HORA INCERTA;16;10;2016;sunday
13647;EM HORA INCERTA;16;11;2014;sunday
13648;EM HORA INCERTA;16;12;2007;sunday
13649;EM HORA INCERTA;16;12;2012;sunday
13650;EM HORA INCERTA;16;12;2018;sunday
13651;EM HORA INCERTA;17;1;2016;sunday
13652;EM HORA INCERTA;17;2;2013;sunday
13653;EM HORA INCERTA;17;2;2019;sunday
13654;EM HORA INCERTA;17;3;2013;sunday
13655;EM HORA INCERTA;17;3;2019;sunday
13656;EM HORA INCERTA;17;4;2011;sunday
13657;EM HORA INCERTA;17;4;2016;sunday
13658;EM HORA INCERTA;17;5;2015;sunday
13659;EM HORA INCERTA;17;6;2012;sunday
13660;EM HORA INCERTA;17;6;2018;sunday
13661;EM HORA INCERTA;17;7;2011;sunday
13662;EM HORA INCERTA;17;7;2016;sunday
13663;EM HORA INCERTA;17;8;2014;sunday
13664;EM HORA INCERTA;17;9;2017;sunday
13665;EM HORA INCERTA;17;11;2013;sunday
13666;EM HORA INCERTA;17;12;2017;sunday
13667;EM HORA INCERTA;18;1;2015;sunday
13668;EM HORA INCERTA;18;2;2018;sunday
13669;EM HORA INCERTA;18;3;2012;sunday
13670;EM HORA INCERTA;18;3;2018;sunday
13671;EM HORA INCERTA;18;4;1019;sunday
13672;EM HORA INCERTA;18;4;1976;sunday
13673;EM HORA INCERTA;18;4;1999;sunday
13674;EM HORA INCERTA;18;5;1997;sunday
13675;EM HORA INCERTA;18;5;2014;sunday
13676;EM HORA INCERTA;18;6;2017;sunday
13677;EM HORA INCERTA;18;8;2013;sunday
13678;EM HORA INCERTA;18;9;2011;sunday
13679;EM HORA INCERTA;18;9;2016;sunday
13680;EM HORA INCERTA;18;10;2015;sunday
13681;EM HORA INCERTA;18;11;2012;sunday
13682;EM HORA INCERTA;18;11;2018;sunday
13683;EM HORA INCERTA;18;12;2011;sunday
13684;EM HORA INCERTA;18;12;2016;sunday
13685;EM HORA INCERTA;19;1;2014;sunday
13686;EM HORA INCERTA;19;2;2012;sunday
13687;EM HORA INCERTA;19;2;2017;sunday
13688;EM HORA INCERTA;19;3;2017;sunday
13689;EM HORA INCERTA;19;4;2015;sunday
13690;EM HORA INCERTA;19;5;1991;sunday
13691;EM HORA INCERTA;19;5;2013;sunday
13692;EM HORA INCERTA;19;5;2019;sunday
13693;EM HORA INCERTA;19;6;2011;sunday
13694;EM HORA INCERTA;19;6;2016;sunday
13695;EM HORA INCERTA;19;7;2015;sunday
13696;EM HORA INCERTA;19;8;1984;sunday
13697;EM HORA INCERTA;19;8;2012;sunday
13698;EM HORA INCERTA;19;8;2018;sunday
13699;EM HORA INCERTA;19;10;2014;sunday
13700;EM HORA INCERTA;19;11;2000;sunday
13701;EM HORA INCERTA;19;11;2017;sunday
13702;EM HORA INCERTA;20;1;2013;sunday
13703;EM HORA INCERTA;20;1;2019;sunday
13704;EM HORA INCERTA;20;2;1955;sunday
13705;EM HORA INCERTA;20;2;2011;sunday
13706;EM HORA INCERTA;20;3;2011;sunday
13707;EM HORA INCERTA;20;3;2016;sunday
13708;EM HORA INCERTA;20;4;2014;sunday
13709;EM HORA INCERTA;20;5;2012;sunday
13710;EM HORA INCERTA;20;5;2018;sunday
13711;EM HORA INCERTA;20;6;2010;sunday
13712;EM HORA INCERTA;20;7;2014;sunday
13713;EM HORA INCERTA;20;8;2017;sunday
13714;EM HORA INCERTA;20;9;1981;sunday
13715;EM HORA INCERTA;20;9;2015;sunday
13716;EM HORA INCERTA;20;10;2013;sunday
13717;EM HORA INCERTA;20;11;2011;sunday
13718;EM HORA INCERTA;20;11;2016;sunday
13719;EM HORA INCERTA;20;12;1987;sunday
13720;EM HORA INCERTA;20;12;1998;sunday
13721;EM HORA INCERTA;20;12;2015;sunday
13722;EM HORA INCERTA;21;1;2018;sunday
13723;EM HORA INCERTA;21;2;2016;sunday
13724;EM HORA INCERTA;21;4;2013;sunday
13725;EM HORA INCERTA;21;4;2019;sunday
13726;EM HORA INCERTA;21;5;2017;sunday
13727;EM HORA INCERTA;21;6;2015;sunday
13728;EM HORA INCERTA;21;7;2013;sunday
13729;EM HORA INCERTA;21;7;2019;sunday
13730;EM HORA INCERTA;21;8;2011;sunday
13731;EM HORA INCERTA;21;8;2016;sunday
13732;EM HORA INCERTA;21;9;2014;sunday
13733;EM HORA INCERTA;21;10;2012;sunday
13734;EM HORA INCERTA;21;10;2018;sunday
13735;EM HORA INCERTA;21;12;2014;sunday
13736;EM HORA INCERTA;22;1;2012;sunday
13737;EM HORA INCERTA;22;1;2017;sunday
13738;EM HORA INCERTA;22;2;2015;sunday
13739;EM HORA INCERTA;22;3;2015;sunday
13740;EM HORA INCERTA;22;4;2012;sunday
13741;EM HORA INCERTA;22;4;2018;sunday
13742;EM HORA INCERTA;22;5;2011;sunday
13743;EM HORA INCERTA;22;5;2016;sunday
13744;EM HORA INCERTA;22;6;2014;sunday
13745;EM HORA INCERTA;22;7;2012;sunday
13746;EM HORA INCERTA;22;7;2018;sunday
13747;EM HORA INCERTA;22;9;1968;sunday
13748;EM HORA INCERTA;22;9;2013;sunday
13749;EM HORA INCERTA;22;10;2017;sunday
13750;EM HORA INCERTA;22;11;2015;sunday
13751;EM HORA INCERTA;22;12;1991;sunday
13752;EM HORA INCERTA;22;12;2013;sunday
13753;EM HORA INCERTA;23;1;1994;sunday
13754;EM HORA INCERTA;23;1;2011;sunday
13755;EM HORA INCERTA;23;2;1992;sunday
13756;EM HORA INCERTA;23;2;2014;sunday
13757;EM HORA INCERTA;23;3;2014;sunday
13758;EM HORA INCERTA;23;4;2017;sunday
13759;EM HORA INCERTA;23;6;2013;sunday
13760;EM HORA INCERTA;23;6;2019;sunday
13761;EM HORA INCERTA;23;7;2017;sunday
13762;EM HORA INCERTA;23;8;2015;sunday
13763;EM HORA INCERTA;23;9;2012;sunday
13764;EM HORA INCERTA;23;9;2018;sunday
13765;EM HORA INCERTA;23;10;2011;sunday
13766;EM HORA INCERTA;23;10;2016;sunday
13767;EM HORA INCERTA;23;11;2014;sunday
13768;EM HORA INCERTA;23;12;2012;sunday
13769;EM HORA INCERTA;23;12;2018;sunday
13770;EM HORA INCERTA;24;1;2016;sunday
13771;EM HORA INCERTA;24;2;2013;sunday
13772;EM HORA INCERTA;24;2;2019;sunday
13773;EM HORA INCERTA;24;3;1996;sunday
13774;EM HORA INCERTA;24;3;2013;sunday
13775;EM HORA INCERTA;24;3;2019;sunday
13776;EM HORA INCERTA;24;4;2011;sunday
13777;EM HORA INCERTA;24;4;2016;sunday
13778;EM HORA INCERTA;24;5;2015;sunday
13779;EM HORA INCERTA;24;6;2012;sunday
13780;EM HORA INCERTA;24;6;2018;sunday
